793,"advancedrocketry:forcefieldprojector"
794,"advancedrocketry:forcefield"
795,"advancedrocketry:vacuumlaser"
796,"advancedrocketry:blockpump"
797,"advancedrocketry:suitworkstation"
798,"advancedrocketry:liquidtank"
799,"advancedrocketry:solargenerator"
800,"advancedrocketry:wirelesstransciever"
801,"advancedrocketry:arcfurnace"
802,"advancedrocketry:rollingmachine"
803,"advancedrocketry:lathe"
804,"advancedrocketry:crystallizer"
805,"advancedrocketry:cuttingmachine"
806,"advancedrocketry:precisionassemblingmachine"
807,"advancedrocketry:electrolyser"
808,"advancedrocketry:chemicalreactor"
809,"advancedrocketry:precisionlaseretcher"
810,"advancedrocketry:observatory"
811,"advancedrocketry:planetanalyser"
812,"advancedrocketry:centrifuge"
813,"advancedrocketry:satellitebuilder"
814,"advancedrocketry:blackholegenerator"
815,"advancedrocketry:microwavereciever"
816,"advancedrocketry:solararray"
817,"advancedrocketry:warpcore"
818,"advancedrocketry:beacon"
819,"advancedrocketry:biomescanner"
820,"advancedrocketry:railgun"
821,"advancedrocketry:spaceelevatorcontroller"
822,"advancedrocketry:terraformer"
823,"advancedrocketry:gravitymachine"
824,"advancedrocketry:spacelaser"
825,"advancedrocketry:launchpad"
826,"advancedrocketry:landingpad"
827,"advancedrocketry:stationmarker"
828,"advancedrocketry:seat"
829,"advancedrocketry:rocketmotor"
830,"advancedrocketry:bipropellantrocketmotor"
831,"advancedrocketry:advrocketmotor"
832,"advancedrocketry:advbipropellantrocketmotor"
833,"advancedrocketry:fueltank"
834,"advancedrocketry:bipropellantfueltank"
835,"advancedrocketry:oxidizerfueltank"
836,"advancedrocketry:guidancecomputer"
837,"advancedrocketry:intake"
838,"advancedrocketry:drill"
839,"advancedrocketry:landingfloat"
840,"advancedrocketry:rocketbuilder"
841,"advancedrocketry:stationbuilder"
842,"advancedrocketry:deployablerocketbuilder"
843,"advancedrocketry:loader"
844,"advancedrocketry:fuelingstation"
845,"advancedrocketry:monitoringstation"
846,"advancedrocketry:satellitecontrolcenter"
847,"advancedrocketry:warpmonitor"
848,"advancedrocketry:orientationcontroller"
849,"advancedrocketry:gravitycontroller"
850,"advancedrocketry:altitudecontroller"
851,"advancedrocketry:planetselector"
852,"advancedrocketry:planetholoselector"
853,"advancedrocketry:oxygenscrubber"
854,"advancedrocketry:oxygenvent"
855,"advancedrocketry:oxygencharger"
856,"advancedrocketry:oxygendetection"
857,"advancedrocketry:pipesealer"
858,"advancedrocketry:airlock_door"
859,"advancedrocketry:unlittorch"
860,"advancedrocketry:thermitetorch"
861,"advancedrocketry:circlelight"
862,"advancedrocketry:lightsource"
863,"advancedrocketry:moonturf"
864,"advancedrocketry:moonturf_dark"
865,"advancedrocketry:hotturf"
866,"advancedrocketry:basalt"
867,"advancedrocketry:geode"
868,"advancedrocketry:crystal"
869,"advancedrocketry:vitrifiedsand"
870,"advancedrocketry:charcoallog"
871,"advancedrocketry:electricmushroom"
872,"advancedrocketry:alienwood"
873,"advancedrocketry:alienleaves"
874,"advancedrocketry:aliensapling"
875,"advancedrocketry:planks"
876,"advancedrocketry:astrobed"
877,"advancedrocketry:oxygenfluid"
878,"advancedrocketry:hydrogenfluid"
879,"advancedrocketry:nitrogenfluid"
880,"advancedrocketry:rocketfuel"
881,"advancedrocketry:enrichedlavafluid"
882,"advancedrocketry:metal0"
883,"engineersdecor:treated_wood_crafting_table"
884,"engineersdecor:labeled_crate"
885,"engineersdecor:small_lab_furnace"
886,"engineersdecor:small_electrical_furnace"
887,"engineersdecor:factory_hopper"
888,"engineersdecor:factory_dropper"
889,"engineersdecor:factory_placer"
890,"engineersdecor:small_block_breaker"
891,"engineersdecor:small_tree_cutter"
892,"engineersdecor:small_waste_incinerator"
893,"engineersdecor:small_solar_panel"
894,"engineersdecor:small_mineral_smelter"
895,"engineersdecor:straight_pipe_valve"
896,"engineersdecor:straight_pipe_valve_redstone"
897,"engineersdecor:straight_pipe_valve_redstone_analog"
898,"engineersdecor:small_fluid_funnel"
899,"engineersdecor:passive_fluid_accumulator"
900,"engineersdecor:small_milking_machine"
901,"engineersdecor:clinker_brick_block"
902,"engineersdecor:clinker_brick_slab"
903,"engineersdecor:clinker_brick_stairs"
904,"engineersdecor:clinker_brick_wall"
905,"engineersdecor:clinker_brick_stained_block"
906,"engineersdecor:clinker_brick_stained_slab"
907,"engineersdecor:clinker_brick_stained_stairs"
908,"engineersdecor:slag_brick_block"
909,"engineersdecor:slag_brick_slab"
910,"engineersdecor:slag_brick_stairs"
911,"engineersdecor:slag_brick_wall"
912,"engineersdecor:rebar_concrete"
913,"engineersdecor:rebar_concrete_slab"
914,"engineersdecor:rebar_concrete_stairs"
915,"engineersdecor:rebar_concrete_wall"
916,"engineersdecor:rebar_concrete_tile"
917,"engineersdecor:rebar_concrete_tile_slab"
918,"engineersdecor:rebar_concrete_tile_stairs"
919,"engineersdecor:gas_concrete"
920,"engineersdecor:gas_concrete_slab"
921,"engineersdecor:gas_concrete_stairs"
922,"engineersdecor:gas_concrete_wall"
923,"engineersdecor:concrete_wall"
924,"engineersdecor:panzerglass_block"
925,"engineersdecor:metal_rung_ladder"
926,"engineersdecor:metal_rung_steps"
927,"engineersdecor:treated_wood_ladder"
928,"engineersdecor:treated_wood_pole"
929,"engineersdecor:treated_wood_table"
930,"engineersdecor:steel_table"
931,"engineersdecor:treated_wood_stool"
932,"engineersdecor:treated_wood_window"
933,"engineersdecor:steel_framed_window"
934,"engineersdecor:treated_wood_windowsill"
935,"engineersdecor:treated_wood_broad_windowsill"
936,"engineersdecor:iron_inset_light"
937,"engineersdecor:iron_floor_edge_light"
938,"engineersdecor:treated_wood_pole_support"
939,"engineersdecor:treated_wood_pole_head"
940,"engineersdecor:thin_steel_pole"
941,"engineersdecor:thick_steel_pole"
942,"engineersdecor:thin_steel_pole_head"
943,"engineersdecor:thick_steel_pole_head"
944,"engineersdecor:steel_double_t_support"
945,"engineersdecor:steel_floor_grating"
946,"engineersdecor:steel_mesh_fence"
947,"engineersdecor:steel_mesh_fence_gate"
948,"engineersdecor:sign_hotwire"
949,"engineersdecor:sign_danger"
950,"engineersdecor:sign_defense"
951,"engineersdecor:sign_factoryarea"
952,"engineersdecor:sign_exit"
953,"engineersdecor:sign_decor"
954,"engineersdecor:treated_wood_side_table"
955,"engineersdecor:halfslab_rebar_concrete"
956,"engineersdecor:halfslab_concrete"
957,"engineersdecor:halfslab_gas_concrete"
958,"engineersdecor:halfslab_treated_wood"
959,"engineersdecor:halfslab_sheetmetal_iron"
960,"engineersdecor:halfslab_sheetmetal_steel"
961,"engineersdecor:halfslab_sheetmetal_copper"
962,"engineersdecor:halfslab_sheetmetal_gold"
963,"engineersdecor:halfslab_sheetmetal_aluminum"
964,"immersiveengineering:ore"
965,"immersiveengineering:storage"
966,"immersiveengineering:storage_slab"
967,"immersiveengineering:stone_decoration"
968,"immersiveengineering:stone_decoration_slab"
969,"immersiveengineering:stone_decoration_stairs_hempcrete"
970,"immersiveengineering:stone_decoration_stairs_concrete"
971,"immersiveengineering:stone_decoration_stairs_concrete_tile"
972,"immersiveengineering:stone_decoration_stairs_concrete_leaded"
973,"immersiveengineering:stone_device"
974,"immersiveengineering:treated_wood"
975,"immersiveengineering:treated_wood_slab"
976,"immersiveengineering:treated_wood_stairs0"
977,"immersiveengineering:treated_wood_stairs1"
978,"immersiveengineering:treated_wood_stairs2"
979,"immersiveengineering:wooden_decoration"
980,"immersiveengineering:wooden_device0"
981,"immersiveengineering:wooden_device1"
982,"immersiveengineering:hemp"
983,"immersiveengineering:cloth_device"
984,"immersiveengineering:fake_light"
985,"immersiveengineering:sheetmetal"
986,"immersiveengineering:sheetmetal_slab"
987,"immersiveengineering:metal_decoration0"
988,"immersiveengineering:metal_decoration1"
989,"immersiveengineering:metal_decoration2"
990,"immersiveengineering:metal_decoration1_slab"
991,"immersiveengineering:steel_scaffolding_stairs0"
992,"immersiveengineering:steel_scaffolding_stairs1"
993,"immersiveengineering:steel_scaffolding_stairs2"
994,"immersiveengineering:aluminum_scaffolding_stairs0"
995,"immersiveengineering:aluminum_scaffolding_stairs1"
996,"immersiveengineering:aluminum_scaffolding_stairs2"
997,"immersiveengineering:metal_ladder"
998,"immersiveengineering:connector"
999,"immersiveengineering:conveyor"
1000,"immersiveengineering:metal_multiblock"
1001,"immersiveengineering:fluidcreosote"
1002,"immersiveengineering:fluidplantoil"
1003,"immersiveengineering:fluidethanol"
1004,"immersiveengineering:fluidbiodiesel"
1005,"immersiveengineering:fluidconcrete"
1006,"immersiveengineering:metal_device0"
1007,"immersiveengineering:metal_device1"
1008,"appliedenergistics2:matrix_frame"
1009,"appliedenergistics2:quartz_block"
1010,"appliedenergistics2:quartz_pillar"
1011,"appliedenergistics2:chiseled_quartz_block"
1012,"appliedenergistics2:quartz_glass"
1013,"appliedenergistics2:quartz_vibrant_glass"
1014,"appliedenergistics2:quartz_fixture"
1015,"appliedenergistics2:fluix_block"
1016,"appliedenergistics2:sky_stone_block"
1017,"appliedenergistics2:smooth_sky_stone_block"
1018,"appliedenergistics2:sky_stone_brick"
1019,"appliedenergistics2:sky_stone_small_brick"
1020,"appliedenergistics2:sky_stone_chest"
1021,"appliedenergistics2:smooth_sky_stone_chest"
1022,"appliedenergistics2:sky_compass"
1023,"appliedenergistics2:grindstone"
1024,"appliedenergistics2:crank"
1025,"appliedenergistics2:inscriber"
1026,"appliedenergistics2:wireless_access_point"
1027,"appliedenergistics2:charger"
1028,"appliedenergistics2:tiny_tnt"
1029,"appliedenergistics2:security_station"
1030,"appliedenergistics2:quantum_ring"
1031,"appliedenergistics2:quantum_link"
1032,"appliedenergistics2:spatial_pylon"
1033,"appliedenergistics2:spatial_io_port"
1034,"appliedenergistics2:drive"
1035,"appliedenergistics2:chest"
1036,"appliedenergistics2:interface"
1037,"appliedenergistics2:fluid_interface"
1038,"appliedenergistics2:cell_workbench"
1039,"appliedenergistics2:io_port"
1040,"appliedenergistics2:condenser"
1041,"appliedenergistics2:energy_acceptor"
1042,"appliedenergistics2:vibration_chamber"
1043,"appliedenergistics2:quartz_growth_accelerator"
1044,"appliedenergistics2:energy_cell"
1045,"appliedenergistics2:dense_energy_cell"
1046,"appliedenergistics2:creative_energy_cell"
1047,"appliedenergistics2:crafting_unit"
1048,"appliedenergistics2:crafting_accelerator"
1049,"appliedenergistics2:crafting_storage_1k"
1050,"appliedenergistics2:crafting_storage_4k"
1051,"appliedenergistics2:crafting_storage_16k"
1052,"appliedenergistics2:crafting_storage_64k"
1053,"appliedenergistics2:crafting_monitor"
1054,"appliedenergistics2:molecular_assembler"
1055,"appliedenergistics2:light_detector"
1056,"appliedenergistics2:paint"
1057,"appliedenergistics2:sky_stone_stairs"
1058,"appliedenergistics2:smooth_sky_stone_stairs"
1059,"appliedenergistics2:sky_stone_brick_stairs"
1060,"appliedenergistics2:sky_stone_small_brick_stairs"
1061,"appliedenergistics2:fluix_stairs"
1062,"appliedenergistics2:quartz_stairs"
1063,"appliedenergistics2:chiseled_quartz_stairs"
1064,"appliedenergistics2:quartz_pillar_stairs"
1065,"appliedenergistics2:cable_bus"
1066,"appliedenergistics2:sky_stone_slab"
1067,"appliedenergistics2:sky_stone_double_slab"
1068,"appliedenergistics2:smooth_sky_stone_slab"
1069,"appliedenergistics2:smooth_sky_stone_double_slab"
1070,"appliedenergistics2:sky_stone_brick_slab"
1071,"appliedenergistics2:sky_stone_brick_double_slab"
1072,"appliedenergistics2:sky_stone_small_brick_slab"
1073,"appliedenergistics2:sky_stone_small_brick_double_slab"
1074,"appliedenergistics2:fluix_slab"
1075,"appliedenergistics2:fluix_double_slab"
1076,"appliedenergistics2:quartz_slab"
1077,"appliedenergistics2:quartz_double_slab"
1078,"appliedenergistics2:chiseled_quartz_slab"
1079,"appliedenergistics2:chiseled_quartz_double_slab"
1080,"appliedenergistics2:quartz_pillar_slab"
1081,"appliedenergistics2:quartz_pillar_double_slab"
1082,"agricraft:crop"
1083,"agricraft:seed_analyzer"
1084,"agricraft:peripheral"
1085,"agricraft:water_pad"
1086,"agricraft:water_tank"
1087,"agricraft:water_channel_normal"
1088,"agricraft:water_channel_full"
1089,"agricraft:water_channel_valve"
1090,"agricraft:sprinkler"
1091,"agricraft:grate"
1092,"quark:chute"
1093,"quark:sugar_block"
1094,"quark:redstone_randomizer"
1095,"quark:iron_button"
1096,"quark:gold_button"
1097,"quark:ender_watcher"
1098,"quark:iron_rod"
1099,"quark:color_slime"
1100,"quark:gravisand"
1101,"quark:redstone_inductor"
1102,"quark:obsidian_pressure_plate"
1103,"quark:rain_detector"
1104,"quark:sandstone_new"
1105,"quark:sandstone_bricks_stairs"
1106,"quark:red_sandstone_bricks_stairs"
1107,"quark:soul_sandstone_bricks_stairs"
1108,"quark:sandstone_smooth_slab"
1109,"quark:sandstone_smooth_slab_double"
1110,"quark:sandstone_bricks_slab"
1111,"quark:sandstone_bricks_slab_double"
1112,"quark:red_sandstone_smooth_slab"
1113,"quark:red_sandstone_smooth_slab_double"
1114,"quark:red_sandstone_bricks_slab"
1115,"quark:red_sandstone_bricks_slab_double"
1116,"quark:soul_sandstone_smooth_slab"
1117,"quark:soul_sandstone_smooth_slab_double"
1118,"quark:soul_sandstone_bricks_slab"
1119,"quark:soul_sandstone_bricks_slab_double"
1120,"quark:polished_stone"
1121,"quark:stone_wall"
1122,"quark:stone_granite_wall"
1123,"quark:stone_diorite_wall"
1124,"quark:stone_andesite_wall"
1125,"quark:sandstone_wall"
1126,"quark:red_sandstone_wall"
1127,"quark:stonebrick_wall"
1128,"quark:brick_wall"
1129,"quark:quartz_wall"
1130,"quark:prismarine_rough_wall"
1131,"quark:prismarine_bricks_wall"
1132,"quark:dark_prismarine_wall"
1133,"quark:purpur_block_wall"
1134,"quark:end_bricks_wall"
1135,"quark:stonebrick_mossy_wall"
1136,"quark:stained_planks"
1137,"quark:stained_planks_white_stairs"
1138,"quark:stained_planks_orange_stairs"
1139,"quark:stained_planks_magenta_stairs"
1140,"quark:stained_planks_light_blue_stairs"
1141,"quark:stained_planks_yellow_stairs"
1142,"quark:stained_planks_lime_stairs"
1143,"quark:stained_planks_pink_stairs"
1144,"quark:stained_planks_gray_stairs"
1145,"quark:stained_planks_silver_stairs"
1146,"quark:stained_planks_cyan_stairs"
1147,"quark:stained_planks_purple_stairs"
1148,"quark:stained_planks_blue_stairs"
1149,"quark:stained_planks_brown_stairs"
1150,"quark:stained_planks_green_stairs"
1151,"quark:stained_planks_red_stairs"
1152,"quark:stained_planks_black_stairs"
1153,"quark:stained_planks_white_slab"
1154,"quark:stained_planks_white_slab_double"
1155,"quark:stained_planks_orange_slab"
1156,"quark:stained_planks_orange_slab_double"
1157,"quark:stained_planks_magenta_slab"
1158,"quark:stained_planks_magenta_slab_double"
1159,"quark:stained_planks_light_blue_slab"
1160,"quark:stained_planks_light_blue_slab_double"
1161,"quark:stained_planks_yellow_slab"
1162,"quark:stained_planks_yellow_slab_double"
1163,"quark:stained_planks_lime_slab"
1164,"quark:stained_planks_lime_slab_double"
1165,"quark:stained_planks_pink_slab"
1166,"quark:stained_planks_pink_slab_double"
1167,"quark:stained_planks_gray_slab"
1168,"quark:stained_planks_gray_slab_double"
1169,"quark:stained_planks_silver_slab"
1170,"quark:stained_planks_silver_slab_double"
1171,"quark:stained_planks_cyan_slab"
1172,"quark:stained_planks_cyan_slab_double"
1173,"quark:stained_planks_purple_slab"
1174,"quark:stained_planks_purple_slab_double"
1175,"quark:stained_planks_blue_slab"
1176,"quark:stained_planks_blue_slab_double"
1177,"quark:stained_planks_brown_slab"
1178,"quark:stained_planks_brown_slab_double"
1179,"quark:stained_planks_green_slab"
1180,"quark:stained_planks_green_slab_double"
1181,"quark:stained_planks_red_slab"
1182,"quark:stained_planks_red_slab_double"
1183,"quark:stained_planks_black_slab"
1184,"quark:stained_planks_black_slab_double"
1185,"quark:hardened_clay_tiles"
1186,"quark:hardened_clay_tiles_stairs"
1187,"quark:hardened_clay_tiles_slab"
1188,"quark:hardened_clay_tiles_slab_double"
1189,"quark:stained_clay_tiles"
1190,"quark:stained_clay_tiles_white_stairs"
1191,"quark:stained_clay_tiles_orange_stairs"
1192,"quark:stained_clay_tiles_magenta_stairs"
1193,"quark:stained_clay_tiles_light_blue_stairs"
1194,"quark:stained_clay_tiles_yellow_stairs"
1195,"quark:stained_clay_tiles_lime_stairs"
1196,"quark:stained_clay_tiles_pink_stairs"
1197,"quark:stained_clay_tiles_gray_stairs"
1198,"quark:stained_clay_tiles_silver_stairs"
1199,"quark:stained_clay_tiles_cyan_stairs"
1200,"quark:stained_clay_tiles_purple_stairs"
1201,"quark:stained_clay_tiles_blue_stairs"
1202,"quark:stained_clay_tiles_brown_stairs"
1203,"quark:stained_clay_tiles_green_stairs"
1204,"quark:stained_clay_tiles_red_stairs"
1205,"quark:stained_clay_tiles_black_stairs"
1206,"quark:stained_clay_tiles_white_slab"
1207,"quark:stained_clay_tiles_white_slab_double"
1208,"quark:stained_clay_tiles_orange_slab"
1209,"quark:stained_clay_tiles_orange_slab_double"
1210,"quark:stained_clay_tiles_magenta_slab"
1211,"quark:stained_clay_tiles_magenta_slab_double"
1212,"quark:stained_clay_tiles_light_blue_slab"
1213,"quark:stained_clay_tiles_light_blue_slab_double"
1214,"quark:stained_clay_tiles_yellow_slab"
1215,"quark:stained_clay_tiles_yellow_slab_double"
1216,"quark:stained_clay_tiles_lime_slab"
1217,"quark:stained_clay_tiles_lime_slab_double"
1218,"quark:stained_clay_tiles_pink_slab"
1219,"quark:stained_clay_tiles_pink_slab_double"
1220,"quark:stained_clay_tiles_gray_slab"
1221,"quark:stained_clay_tiles_gray_slab_double"
1222,"quark:stained_clay_tiles_silver_slab"
1223,"quark:stained_clay_tiles_silver_slab_double"
1224,"quark:stained_clay_tiles_cyan_slab"
1225,"quark:stained_clay_tiles_cyan_slab_double"
1226,"quark:stained_clay_tiles_purple_slab"
1227,"quark:stained_clay_tiles_purple_slab_double"
1228,"quark:stained_clay_tiles_blue_slab"
1229,"quark:stained_clay_tiles_blue_slab_double"
1230,"quark:stained_clay_tiles_brown_slab"
1231,"quark:stained_clay_tiles_brown_slab_double"
1232,"quark:stained_clay_tiles_green_slab"
1233,"quark:stained_clay_tiles_green_slab_double"
1234,"quark:stained_clay_tiles_red_slab"
1235,"quark:stained_clay_tiles_red_slab_double"
1236,"quark:stained_clay_tiles_black_slab"
1237,"quark:stained_clay_tiles_black_slab_double"
1238,"quark:bark"
1239,"quark:bark_oak_wall"
1240,"quark:bark_oak_stairs"
1241,"quark:bark_oak_slab"
1242,"quark:bark_oak_slab_double"
1243,"quark:bark_spruce_wall"
1244,"quark:bark_spruce_stairs"
1245,"quark:bark_spruce_slab"
1246,"quark:bark_spruce_slab_double"
1247,"quark:bark_birch_wall"
1248,"quark:bark_birch_stairs"
1249,"quark:bark_birch_slab"
1250,"quark:bark_birch_slab_double"
1251,"quark:bark_jungle_wall"
1252,"quark:bark_jungle_stairs"
1253,"quark:bark_jungle_slab"
1254,"quark:bark_jungle_slab_double"
1255,"quark:bark_acacia_wall"
1256,"quark:bark_acacia_stairs"
1257,"quark:bark_acacia_slab"
1258,"quark:bark_acacia_slab_double"
1259,"quark:bark_dark_oak_wall"
1260,"quark:bark_dark_oak_stairs"
1261,"quark:bark_dark_oak_slab"
1262,"quark:bark_dark_oak_slab_double"
1263,"quark:sturdy_stone"
1264,"quark:iron_plate"
1265,"quark:iron_plate_stairs"
1266,"quark:iron_plate_slab"
1267,"quark:iron_plate_slab_double"
1268,"quark:sandy_bricks"
1269,"quark:sandy_bricks_stairs"
1270,"quark:sandy_bricks_slab"
1271,"quark:sandy_bricks_slab_double"
1272,"quark:sandy_bricks_wall"
1273,"quark:stone_stairs"
1274,"quark:stone_granite_stairs"
1275,"quark:stone_granite_slab"
1276,"quark:stone_granite_slab_double"
1277,"quark:stone_diorite_stairs"
1278,"quark:stone_diorite_slab"
1279,"quark:stone_diorite_slab_double"
1280,"quark:stone_andesite_stairs"
1281,"quark:stone_andesite_slab"
1282,"quark:stone_andesite_slab_double"
1283,"quark:end_bricks_stairs"
1284,"quark:end_bricks_slab"
1285,"quark:end_bricks_slab_double"
1286,"quark:prismarine_stairs"
1287,"quark:prismarine_slab"
1288,"quark:prismarine_slab_double"
1289,"quark:prismarine_bricks_stairs"
1290,"quark:prismarine_bricks_slab"
1291,"quark:prismarine_bricks_slab_double"
1292,"quark:prismarine_dark_stairs"
1293,"quark:prismarine_dark_slab"
1294,"quark:prismarine_dark_slab_double"
1295,"quark:red_nether_brick_stairs"
1296,"quark:red_nether_brick_slab"
1297,"quark:red_nether_brick_slab_double"
1298,"quark:cobblestone_mossy_stairs"
1299,"quark:cobblestone_mossy_slab"
1300,"quark:cobblestone_mossy_slab_double"
1301,"quark:stonebrick_mossy_stairs"
1302,"quark:stonebrick_mossy_slab"
1303,"quark:stonebrick_mossy_slab_double"
1304,"quark:thatch"
1305,"quark:thatch_stairs"
1306,"quark:thatch_slab"
1307,"quark:thatch_slab_double"
1308,"quark:charred_nether_bricks"
1309,"quark:charred_nether_brick_stairs"
1310,"quark:charred_nether_brick_slab"
1311,"quark:charred_nether_brick_slab_double"
1312,"quark:world_stone_bricks"
1313,"quark:world_stone_carved"
1314,"quark:stone_granite_bricks_stairs"
1315,"quark:stone_granite_bricks_slab"
1316,"quark:stone_granite_bricks_slab_double"
1317,"quark:stone_diorite_bricks_stairs"
1318,"quark:stone_diorite_bricks_slab"
1319,"quark:stone_diorite_bricks_slab_double"
1320,"quark:stone_andesite_bricks_stairs"
1321,"quark:stone_andesite_bricks_slab"
1322,"quark:stone_andesite_bricks_slab_double"
1323,"quark:stone_basalt_bricks_stairs"
1324,"quark:stone_basalt_bricks_slab"
1325,"quark:stone_basalt_bricks_slab_double"
1326,"quark:stone_marble_bricks_stairs"
1327,"quark:stone_marble_bricks_slab"
1328,"quark:stone_marble_bricks_slab_double"
1329,"quark:stone_limestone_bricks_stairs"
1330,"quark:stone_limestone_bricks_slab"
1331,"quark:stone_limestone_bricks_slab_double"
1332,"quark:stone_jasper_bricks_stairs"
1333,"quark:stone_jasper_bricks_slab"
1334,"quark:stone_jasper_bricks_slab_double"
1335,"quark:stone_slate_bricks_stairs"
1336,"quark:stone_slate_bricks_slab"
1337,"quark:stone_slate_bricks_slab_double"
1338,"quark:stone_granite_bricks_wall"
1339,"quark:stone_diorite_bricks_wall"
1340,"quark:stone_andesite_bricks_wall"
1341,"quark:stone_basalt_bricks_wall"
1342,"quark:stone_marble_bricks_wall"
1343,"quark:stone_limestone_bricks_wall"
1344,"quark:stone_jasper_bricks_wall"
1345,"quark:stone_slate_bricks_wall"
1346,"quark:midori_block"
1347,"quark:midori_pillar"
1348,"quark:midori_block_stairs"
1349,"quark:midori_block_slab"
1350,"quark:midori_block_slab_double"
1351,"quark:midori_block_wall"
1352,"quark:magma_bricks"
1353,"quark:magma_bricks_stairs"
1354,"quark:magma_bricks_slab"
1355,"quark:magma_bricks_slab_double"
1356,"quark:vertical_planks"
1357,"quark:vertical_stained_planks"
1358,"quark:duskbound_block"
1359,"quark:duskbound_lantern"
1360,"quark:duskbound_block_stairs"
1361,"quark:duskbound_block_slab"
1362,"quark:duskbound_block_slab_double"
1363,"quark:duskbound_block_wall"
1364,"quark:world_stone_pavement"
1365,"quark:reed_block"
1366,"quark:reed_block_stairs"
1367,"quark:reed_block_slab"
1368,"quark:reed_block_slab_double"
1369,"quark:reed_block_wall"
1370,"quark:snow_bricks"
1371,"quark:snow_bricks_stairs"
1372,"quark:snow_bricks_slab"
1373,"quark:snow_bricks_slab_double"
1374,"quark:snow_bricks_wall"
1375,"quark:carved_wood"
1376,"quark:soul_sandstone"
1377,"quark:soul_sandstone_slab"
1378,"quark:soul_sandstone_slab_double"
1379,"quark:soul_sandstone_stairs"
1380,"quark:soul_sandstone_wall"
1381,"quark:turf"
1382,"quark:turf_stairs"
1383,"quark:turf_slab"
1384,"quark:turf_slab_double"
1385,"quark:framed_glass"
1386,"quark:framed_glass_pane"
1387,"quark:polished_netherrack"
1388,"quark:polished_netherrack_bricks_stairs"
1389,"quark:polished_netherrack_bricks_slab"
1390,"quark:polished_netherrack_bricks_slab_double"
1391,"quark:polished_netherrack_bricks_wall"
1392,"quark:quilted_wool"
1393,"quark:spruce_trapdoor"
1394,"quark:birch_trapdoor"
1395,"quark:jungle_trapdoor"
1396,"quark:acacia_trapdoor"
1397,"quark:dark_oak_trapdoor"
1398,"quark:paper_wall"
1399,"quark:paper_wall_big"
1400,"quark:paper_wall_sakura"
1401,"quark:iron_ladder"
1402,"quark:paper_lantern"
1403,"quark:colored_flowerpot_white"
1404,"quark:colored_flowerpot_orange"
1405,"quark:colored_flowerpot_magenta"
1406,"quark:colored_flowerpot_light_blue"
1407,"quark:colored_flowerpot_yellow"
1408,"quark:colored_flowerpot_lime"
1409,"quark:colored_flowerpot_pink"
1410,"quark:colored_flowerpot_gray"
1411,"quark:colored_flowerpot_silver"
1412,"quark:colored_flowerpot_cyan"
1413,"quark:colored_flowerpot_purple"
1414,"quark:colored_flowerpot_blue"
1415,"quark:colored_flowerpot_brown"
1416,"quark:colored_flowerpot_green"
1417,"quark:colored_flowerpot_red"
1418,"quark:colored_flowerpot_black"
1419,"quark:custom_bookshelf"
1420,"quark:lit_lamp"
1421,"quark:custom_chest"
1422,"quark:custom_chest_trap"
1423,"quark:candle"
1424,"quark:rope"
1425,"quark:blaze_lantern"
1426,"quark:nether_brick_fence_gate"
1427,"quark:leaf_carpet"
1428,"quark:spruce_pressure_plate"
1429,"quark:birch_pressure_plate"
1430,"quark:jungle_pressure_plate"
1431,"quark:acacia_pressure_plate"
1432,"quark:dark_oak_pressure_plate"
1433,"quark:spruce_button"
1434,"quark:birch_button"
1435,"quark:jungle_button"
1436,"quark:acacia_button"
1437,"quark:dark_oak_button"
1438,"quark:grate"
1439,"quark:charcoal_block"
1440,"quark:blaze_rod"
1441,"quark:roots"
1442,"quark:roots_blue_flower"
1443,"quark:roots_black_flower"
1444,"quark:roots_white_flower"
1445,"quark:variant_leaves"
1446,"quark:variant_sapling"
1447,"quark:crystal"
1448,"quark:crystal_pane"
1449,"quark:biotite_ore"
1450,"quark:biotite_block"
1451,"quark:biotite_slab"
1452,"quark:biotite_slab_double"
1453,"quark:biotite_stairs"
1454,"quark:biotite_wall"
1455,"quark:monster_box"
1456,"quark:basalt"
1457,"quark:stone_basalt_slab"
1458,"quark:stone_basalt_slab_double"
1459,"quark:stone_basalt_stairs"
1460,"quark:basalt_wall"
1461,"quark:marble"
1462,"quark:stone_marble_slab"
1463,"quark:stone_marble_slab_double"
1464,"quark:stone_marble_stairs"
1465,"quark:marble_wall"
1466,"quark:limestone"
1467,"quark:stone_limestone_slab"
1468,"quark:stone_limestone_slab_double"
1469,"quark:stone_limestone_stairs"
1470,"quark:limestone_wall"
1471,"quark:jasper"
1472,"quark:stone_jasper_slab"
1473,"quark:stone_jasper_slab_double"
1474,"quark:stone_jasper_stairs"
1475,"quark:jasper_wall"
1476,"quark:slate"
1477,"quark:stone_slate_slab"
1478,"quark:stone_slate_slab_double"
1479,"quark:stone_slate_stairs"
1480,"quark:slate_wall"
1481,"quark:biome_cobblestone"
1482,"quark:biome_brick"
1483,"quark:elder_prismarine"
1484,"quark:elder_sea_lantern"
1485,"quark:fire_stone_slab"
1486,"quark:fire_stone_slab_double"
1487,"quark:fire_stone_stairs"
1488,"quark:fire_stone_brick_slab"
1489,"quark:fire_stone_brick_slab_double"
1490,"quark:fire_stone_brick_stairs"
1491,"quark:icy_stone_slab"
1492,"quark:icy_stone_slab_double"
1493,"quark:icy_stone_stairs"
1494,"quark:icy_stone_brick_slab"
